WRMD_ID,Accession_no,Admission_date,Species,Org,Location,Lat,Long,Disp,Disp_date,Age,Clinical presentation/syndrome category,Reasons for admission,Condition,Diagnosis,Notes
742472,17-36,1/12/2017 11:17,Yellow-rumped Warbler,Wildlife Care Association of Sacramento,Eastlawn Cemetery on folsom blvd.  East Sac  Sacramento CA,,,Pending,,Adult,Physical injury,"Appears sick or injured just sitting on ground, not flying","**forelimb**: R humerus compound fx, very swollen and bruised- euthanize // ",Physical injury: fracture ,
765026,17-25,1/9/2017 17:19,Yellow-rumped Warbler,Wildlife Care Association of Sacramento,1804 Miekie ave Woodland CA,,,Euthanized in 24hr,1/9/2017,Adult,Physical injury,Cat contact,**forelimb**: Compound left ulna fracture // ,Physical injury: fracture ,
663549,17-14,1/5/2017 17:09,California Gull,California Wildlife Center,5600 Sunset Blvd Los Angeles CA,34.097502,-118.311898,Pending,,Adult,"Stranded, physical injury",appears to have a broken wing,"**head**: Flecks of blood on beak, from R wrist wound // **integument**: Blood contaminating R side and chest feathers // **forelimb**: R MMC fx, compound.  Dried blood on mid aspect of R patagium. // **hindlimb**: Small crack on ventral aspect of L D3 mid foot pad // ",MMC fx,
817631,17-3,1/2/2017 12:05,California Gull,Wildlife Center of Silicon Valley,Coleman Avenue and Seymar  San Jose CA,37.341456,-121.909536,Euthanized in 24hr,1/2/2017,Adult,"Stranded, physical injury",can't fly,**body**: thin BCS // **forelimb**: fx to R proximal r/u // ,,
733385,17-15,1/5/2017 15:54,California Gull,Wildlife Center of Silicon Valley,Dublin Drive and Capitol Avenue San Jose  CA,37.346628,-121.823801,Pending,,Juvenile,"Stranded, physical injury",cant fly ,"**head**: mm=bright and moist, PLR normal in both eyes // **cns**: nsf // **cardiopulmonary**: nsf // **gastrointestinal**: nsf, nothing passed during exam  // **musculoskeletal**: nsf // **body**: reasonable body condition // **forelimb**: left wing drop, unable to palpate lx's or fx's, circular puncture wound on left shoulder, suspect bird was shot.  // **hindlimb**: nsf, able to walk/stand normally // **comments**: suspect shot, Dr. Chad to take radiographs tomorrow (Friday) // ",,
738688,17-8,1/3/2017 12:53,California Gull,California Wildlife Center,unknown unknown CA,,,Transferred,1/4/2017,Juvenile,"Stranded, physical injury",unknown,"**forelimb**: Severe L shoulder droop.  // **hindlimb**: L D4 Fx-not compound, poss stable? // **comments**: Flap test: Sginificantly decreased attempt/ability to flap L wing, significantly decreased ROM of L wing // ",Shoulder droop. Old Toe Fx,
788923,17-2,1/1/2017 15:10,California Gull,Wildlife Care Association of Sacramento,Santa Anna and Dry Creek Sacramento CA,38.65832,-121.438408,Euthanized in 24hr,1/2/2017,Juvenile,"Stranded, physical injury",Appears sick or injured,"**forelimb**: Left wing fx, wing barely attached to body // **comments**: Estimated weight, did not want to move bird // ",Physical injury: fracture,
702697,17-6,1/4/2017 15:35,Golden-crowned Sparrow,Pacific Wildlife Care,2140 Seaview Morro Bay CA,35.384446,-120.854504,Pending,,Juvenile,Physical injury,Cat caught,"**cns**: Knuckling R foot.  Pain perception difficult to ascertain b/c bird very active. // **integument**: Missing several primaries/secondaries on both wings; all rectricies // **body**: Large, ~1.5cm laceration along L flank, cranial to L stifle.  Another ~1cm laceration cranial to this one.  ~4mm laceration R axilla // **hindlimb**: Knuckling R foot.  No palpable skeletal abnormalities // **comments**: Bird quiet on arrival.  Cold and wet.  Very alert once warmed. Lacerations should be closed when bird more stable. // ",Predation wounds (domestic cat),
579083,16-709,12/31/2016 9:58,Golden-crowned Sparrow,Sulphur Creek Nature Center,Cull Canyon Road Castro Valley CA,37.746814,-122.056294,Died +24hr,1/2/2017,Adult,Physical injury,On the ground,**comments**: abrasion to left humerus...poss break // ,poss break to left humerus,
663555,17-13,1/4/2017 16:43,Double-crested Cormorant,California Wildlife Center,1281 Hudspeth St Simi Valley CA,34.262515,-118.769929,Euthanized in 24hr,1/4/2017,Juvenile,"Stranded, nutritional disease","lethargic, unable to fly, general weakness",,"Emaciated, dehydrated",
721534,17-7,1/3/2017 12:24,Cooper's Hawk,California Wildlife Center,24840 Pacific Coast Highway Malibu CA,34.033032,-118.716891,Died in 24hr,1/4/2017,Juvenile,"Physical injury, neurologic disease, ocular disease","Window strike, found stunned inside house beside window, could not move. ","**head**: Blood in mouth // **cns**: HL peresis // **musculoskeletal**: L shoulder swelling // **forelimb**: L wing laxity at carpal joint, no crepitus felt // **hindlimb**: HL paresis // ","HL paresis, uveitis, head trauma",
702697,17-6,1/2/2017 11:45,Swainson's Hawk,Wildlife Care Association of Sacramento,Unknown Pleasant Grove CA,,,Euthanized in 24hr,1/2/2017,Adult,Physical injury,Appears sick or injured,"**forelimb**: right wing fractured near elbow, wing is twisted backwards at break. // ",Physical injury: fracture,
702697,17-6,1/3/2017 11:57,Peregrine Falcon,California Wildlife Center,Roscoe and Laurel Cyn North Hollywood CA,34.221649,-118.396506,Euthanized in 24hr,1/3/2017,Adult,Physical injury,n/a,"**head**: Maxilla Fx-missing most of maxilla.  // **forelimb**: Compound R humeral Fx-significant bone exposure, bone is dessicated, surrounding soft tissue is dried and necrotic // ",maxilla Fx. humeral Fx,
559167,16-5368,12/27/2016 9:35,California Gull,Wildlife Center of Silicon Valley,441 East Washington Avenue Sunnyvale CA,37.3752,-122.025489,Pending,,Adult,"Stranded, physical injury",can't fly,"**head**: stringy saliva, pale mme, eyes clear // **cns**: QAR, not standing, minimal pain response in L foot, no fxs/lxs palpated; suspect soft tissue injury // **cardiopulmonary**: nsf, no abnormal breathing // **gastrointestinal**: bile stained mutes passed, dirty vent // **integument**: nsf // **body**: thin BCS // **forelimb**: nsf, no fxs/lxs palpated, flapping well // **hindlimb**: not standing, no fxs/lxs palpated // ",,
495333,16-1205,12/26/2016 18:09,California Gull,Wildlife Rescue Center of Napa County,"Gasser Dr and Hartle Ct, behind Target Napa CA",,,Euthanized in 24hr,12/26/2016,Juvenile,"Stranded, physical injury",appears injured,"**forelimb**: compound fx right metacarpals, not fixable // ",compound wing fx,
584326,16-5782,12/26/2016 16:27,Dark-eyed Junco,Wildlife Care Association of Sacramento,3841 U St. Sacramento CA,38.557879,-121.459584,Euthanized in 24hr,12/26/2016,Adult,Physical injury,Appears sick or injured,"**forelimb**: R humerus fx, several tears along wing and body, massive bruising to r/u, may also be fx // ",Physical injury: fracture,
503389,16-3847,12/24/2016 14:31,Double-crested Cormorant,California Wildlife Center,3835 Cross Creek Rd Malibu CA,34.035936,-118.686072,Transferred,12/27/2016,Adult,"Stranded, physical injury, nutritional disease",na,**forelimb**: R radial fx/lx at elbow.  R wing droop at elbow.   // **hindlimb**: Abrasions on caudal aspect of R and L hocks.  Abrasions on ventral aspect R D3 and proximal and mid aspect.  HL weakness possibly from malnutrition.  Prefers to lay down in enclosure. // ,Laceration,
584451,16-5783,12/27/2016 11:17,Yellow-shafted Flicker,Wildlife Care Association of Sacramento,3721 Marconi Avenue Sacramento CA,38.618141,-121.377309,Died in 24hr,12/27/2016,Adult,Physical injury,Appears sick or injured,**integument**: Few primaries missing L wing // **hindlimb**: L hock compound fx // ,Physical injury:: fracture ,
416376,16-1144,12/25/2016 10:24,Yellow-shafted Flicker,Bird Ally X,2084 Fern St Eureka CA,40.769364,-124.146713,Euthanized in 24hr,12/25/2016,Adult,Physical injury,window strike,**musculoskeletal**: R shoulder dislocated  // ,,
493022,16-1145,12/26/2016 17:24,Barred Owl,Bird Ally X,Sand mine Rd and Humboldt Rd  Crescent City CA,41.740164,-124.156528,Euthanized in 24hr,12/27/2016,Adult,Physical injury,HBC,**forelimb**: left humerus fx at elbow // ,,
584797,16-2724,12/28/2016 12:59,Black-necked Grebe,Pacific Wildlife Care,"William Randolph Hearst State Beach, San Simeon Cove San Simeon CA",,,Euthanized in 24hr,12/28/2016,Adult,"Stranded, petrochemical exposure, physical injury","Oiled, could not walk or move","**integument**: Heavily oiled entire ventrum, along primaries and under R wing, around both legs // **hindlimb**: Sloughing skin anterior surfaces bilat prox TMT.  Presumably burns.  Skin loss significant w/tendon exposure. // ",Contaminated-petroleum; severe burns on legs,
554387,16-2723,12/28/2016 10:28,Black-necked Grebe,Pacific Wildlife Care,Port San Luis sport launch Avila Beach CA,,,Pending,,Juvenile,"Stranded, petrochemical exposure",Gasoline spill,"**integument**: skin reddened @ axillae, small amt. fresh blood present on feathers on flanks // **forelimb**: carpi/metacarpals reddened, swollen bilaterally // **hindlimb**: nails missing from both D2 // **comments**: 'washed' by someone at pier prior to arrival, smells strongly of gasoline. Spill reported to Art Aquero @ OSPR @ 1100 // ",contaminated- gasoline,
578657,16-701,12/20/2016 9:32,Cooper's Hawk,Sulphur Creek Nature Center,27523 Bahama Avenue Hayward CA,37.626391,-122.101727,Euthanized in 24hr,12/20/2016,Adult,Physical injury,injured woing,**comments**: left wing fracture at elbow // ,left wing fracture,
581525,16-2702,12/19/2016 17:11,Cooper's Hawk,SPCA for Monterey County,45 Skyway Boulevard Salinas CA,36.666238,-121.612736,Died +24hr,12/21/2016,Adult,Neurologic disease,not flying,"**cns**: possible slight tremor // **gastrointestinal**: feces covering vent // **hindlimb**: unable to use legs, deep pain both // ",,
583013,16-5774,12/21/2016 10:30,California Gull,Wildlife Care Association of Sacramento,1787 Matmor  Woodland CA,38.656808,-121.755355,Euthanized in 24hr,12/22/2016,Adult,"Stranded, physical injury, respiratory disease",Appears sick or injured,"**forelimb**: Spiral compound fx L humerus // **comments**: clicking/crackling respiration, hock sitting,  // ",Physical injury: fracture,
625943,16-8131,12/19/2016 14:38,California Gull,Project Wildlife,INGRAHAM STREET PACIFIC BEACH CA,32.792945,-117.238794,Euthanized in 24hr,12/19/2016,Adult,"Stranded, physical injury",BROKEN WING,**forelimb**: COMPOUND FX L HUMERUS // ,COMPOUND FX L HUMERUS,
503198,16-3835,12/21/2016 16:32,Song Sparrow,California Wildlife Center,na Calabasas CA,,,Pending,,Adult,Physical injury,Cat caught?  Drooping wing,**head**: OD squinting // **forelimb**: L wing droop // **comments**: not flighted // , wing deficit,
551936,16-5351,12/20/2016 14:02,Bewick's Wren,Wildlife Center of Silicon Valley,995 Cranberry Drive Cupertino CA,37.310599,-122.048444,Died in 24hr,12/20/2016,Adult,Physical injury,"stuck to glue trap, RP removed and suspects he broke a leg in the process","**head**: MM=slightly pale, eyes slightly closed // **cns**: Astatic, quiet, mentation declined after handling (stopped exam at this point) // **gastrointestinal**: normal mutes in box // **integument**: All rectrices and L primaries gone, remaining feathers contaminated with glue // **body**: BCS 3/5 // **forelimb**: No fx.lx palpated // **hindlimb**: Both feet completely covered in glue, digits stuck. No fx/lx palpated. // **comments**: Briefly cleaned both feet with Desolveit to free digits.  Did not clean further due to mentation, placed in incubator.  Will need further cleaning when/if stable. // ",,
470684,16-2714,12/22/2016 13:13,Bald Eagle,Pacific Wildlife Care,open space Parkview CA,,,Pending,,Adult,Neurologic disease,,"**head**: Eyes not hugely reactive to light, but bird seemed very aware visually. Mouth full of pretty fresh blood, but I'm not sure I agree with the information that it was eating a rabbit? I don't know if someone gave it to the bird, but it would not have been able to catch it itself. Also heavily clotted and could not remove much of it. // **integument**: Tail feathers a little dirty. Dried blood on neck. // **hindlimb**: Plantar surfaces of feet very dirty. Not very reactive to pain test with hemostats, especially R side, but the dorsal surface caused definite deep pain reactions. Can flex feet, but only saw a couple of times and not because of manipulation by me. Not standing at all. // ",,
581525,16-2702,12/19/2016 14:13,Great Blue Heron,Pacific Wildlife Care,North Bound 101  Cayucos CA,,,Dead on arrival,12/19/2016,Adult,Physical injury,Hit by car,**hindlimb**: Bilateral open proximal TMT fractures // ,Hit by car,
581525,16-2700,12/18/2016 17:10,Brown Pelican,Pacific Wildlife Care,MB Yacht Club Morro Bay CA,,,Euthanized in 24hr,12/19/2016,Juvenile,"Stranded, nutritional disease, physical injury",Grounded,**head**: Pouch lice // **musculoskeletal**: Severely emaciated // **integument**: Lice // **hindlimb**: Light abrasions on both feet // ,"Old, healed, malunion fracture proximal L humerus",
551936,16-5355,12/21/2016 14:44,Cedar Waxwing,Wildlife Center of Silicon Valley,2815 Lucena Drive San Jose CA,37.399251,-121.866309,Died in 24hr,12/21/2016,Adult,Physical injury,hit window,"**head**: Eyes clear, pink mm // **cns**: QAR, standing  // **cardiopulmonary**: Nsf // **integument**: Good feather condition // **body**: Reasonable BCS // ",,
581739,16-5765,12/18/2016 11:39,Cedar Waxwing,Wildlife Care Association of Sacramento,221 donner Ave  Roseville CA,38.744681,-121.277709,Euthanized +24hr,12/19/2016,Adult,Physical injury,Hit window,**head**: Mandible broken almost in half. Tried splinting but couldn't get alignment without taping beak closed // **body**: SQ emphysema on back and chest // **hindlimb**: Broken toe on right foot // ,Physical injury: fracture,
583040,16-3839,12/22/2016 11:09,Bryant's Fox Squirrel,California Wildlife Center,4059 Valley Soring Dr Westlake Village CA,34.189517,-118.820088,Pending,,Sub-adult,Neurologic disease,"""squirrel is blind""","**cns**: weird mentation. Approaches people but startles at noise and menace. Circling to R // **comments**: Mobility test: carries hind end slightly high, holds tail over head/body. Appears visual but gets close to objects before avoiding.  // ",odd menations. visual deficit,
582957,16-3838,12/22/2016 9:34,Bryant's Fox Squirrel,California Wildlife Center,unkown Los Angeles CA,,,Euthanized in 24hr,12/22/2016,Sub-adult,Neurologic disease,Client dropped squirrel off at vet clinic but left no info,**cns**: HL Paralysis. Front R arm Paralysis. Neg tail tone // **gastrointestinal**: distended abdomen-attempted to express bladder but unsuccessful // ,"Hernia, HL paralysis",
502970,16-3829,12/20/2016 14:08,Bryant's Fox Squirrel,California Wildlife Center,2001 main street  Santa monica  CA,34.007289,-118.48848,Died in 24hr,12/21/2016,Juvenile,"Physical injury, neurologic disease","Found at the base of a tree, moving very slowly. facial bleeding ","**head**: upper incisors Fx. Upper lip laceration.  // **cns**: tremoring.  // **comments**: Mobility test: belly crawls, no menace.  // ",neuro. oral trauma. tail degloving,
502954,16-3828,12/20/2016 12:31,Bryant's Fox Squirrel,California Wildlife Center,Encino Ave Monrovia CA,34.134719,-118.017254,Euthanized in 24hr,12/21/2016,Sub-adult,Physical injury,"""No bottom incisors. poss broken mandible""","**head**: gingival lacerations-down to the bone, found bone chips in mouth. Upper incisors extremely overgrown. Lower incisors-R missing, L fx'd and extremely short.  // **hindlimb**: L hind D3 Fx-exposed bone is dead, surrounding soft tissue appears necrotic // **comments**: Pasadena had him in crate and he got his front teeth stuck in the cage door. Pasadena thinks he might have fractured his jaw while his teeth were stuck // ","overgrown incisors. oral trauma. Toe Fx, BB shot",
506305,16-3819,12/19/2016 9:43,Bryant's Fox Squirrel,California Wildlife Center,6144 Jamieson ave Encino CA,34.181821,-118.520982,Died in 24hr,12/19/2016,Sub-adult,Neurologic disease,Laying on the ground near a large tree ,"**head**: Bilat face abrasions-old and callused (from repeated neuro scratching of face) // **cns**: recumbent. unable to stay sternal but positive motor in all limbs. OU neg menace.  // **gastrointestinal**: passed bright teal feces (rodenticide) // **comments**: Mobility test: unable to stay sternal. Once had fallen onto side, limbs all move as if running.  // ",Neuro,
